movie_id,name,job,id,title,vote_average,vote_count,budget,revenue
40658,Chris Atkins,Director,40658,Starsuckers,6.2,5,0,0
296943,Bill Benenson,Director,296943,The Hadza:  Last of the First,0.0,0,0,0
118612,Ryan Smith,Director,118612,After,5.6,63,0,0
138976,Travis Romero,Director,138976,Treachery,4.8,5,625000,0
323967,Anna Mastro,Director,323967,Walter,5.3,26,700000,0
3080,Mark Sandrich,Director,3080,Top Hat,7.4,59,609000,3202000
2667,Daniel Myrick,Director,2667,The Blair Witch Project,6.3,1055,60000,248000000
2667,Eduardo Sánchez,Director,2667,The Blair Witch Project,6.3,1055,60000,248000000
9459,Michael Wadleigh,Director,9459,Woodstock,7.1,66,600000,34505110
11598,John Landis,Director,11598,The Kentucky Fried Movie,6.4,66,600000,0
26916,Jon Gunn,Director,26916,Mercy Streets,5.5,2,0,0
181940,Gene Teigland,Director,181940,Carousel of Revenge,0.0,0,0,0
125263,Scott Ziehl,Director,125263,Broken Vessels,6.0,2,0,0
263503,Richard Montoya,Director,263503,Water & Power,3.0,1,0,0
324322,Johanna Schwartz,Director,324322,They Will Have to Kill Us First,5.0,1,522360,0
375950,Thomas Lilti,Director,375950,The Country Doctor,6.0,63,0,0
278348,Michael Walker,Director,278348,The Maid's Room,4.8,4,0,0
704,Richard Lester,Director,704,A Hard Day's Night,7.3,168,560000,12299668
70875,U. Roberto Romano,Director,70875,The Harvest (La Cosecha),0.0,0,56000,0
75986,Amy Holden Jones,Director,75986,Love Letters,4.6,4,550000,0
385636,Blaž Završnik,Director,385636,Juliet and Alfa Romeo,6.0,1,0,0
14438,Alex Kendrick,Director,14438,Fireproof,7.0,100,500000,33456317
211086,Pan Nalin,Director,211086,Faith Connections,4.2,3,550000,0
23069,Joe Camp,Director,23069,Benji,6.1,35,0,0
83,Chris Kentis,Director,83,Open Water,5.4,315,130000,54667954
89857,Matt Walsh,Director,89857,High Road,5.8,22,0,0
30315,John 'Bud' Cardos,Director,30315,Kingdom of the Spiders,5.7,30,500000,17000000
14358,Marilyn Agrelo,Director,14358,Mad Hot Ballroom,7.2,8,0,0
2056,Tom McCarthy,Director,2056,The Station Agent,7.4,210,500000,8679814
41144,Brian Baugh,Director,41144,To Save A Life,6.2,21,0,0
35199,Patrick Creadon,Director,35199,Wordplay,7.3,10,0,0
14271,Barry W. Blaustein,Director,14271,Beyond the Mat,7.8,17,2053648,500000
16653,Kurt Hale,Director,16653,The Singles Ward,7.5,4,0,0
14757,Siddiq Barmak,Director,14757,Osama,6.3,32,46000,0
84401,Joseph Dorman,Director,84401,Sholem Aleichem: Laughing In The Darkness,7.0,2,500000,845188
23655,Greg Harrison,Director,23655,Groove,5.6,6,0,0
36825,Kurt Hale,Director,36825,The R.M.,4.8,4,0,0
33430,Michael Polish,Director,33430,Twin Falls Idaho,7.0,11,0,0
12281,Jacob Aaron Estes,Director,12281,Mean Creek,6.9,106,500000,603943
125052,Morgan J. Freeman,Director,125052,Hurricane Streets,4.8,4,0,0
96238,Eric Schaeffer,Director,96238,Never Again,4.0,3,0,0
30246,Neema Barnette,Director,30246,Civil Brand,5.3,4,0,0
7301,Steve Buscemi,Director,7301,Lonesome Jim,6.4,26,0,0
172533,Joe Swanberg,Director,172533,Drinking Buddies,6.0,356,0,343341
180383,Molly Bernstein,Director,180383,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,7.1,17,500000,0
346,Akira Kurosawa,Director,346,Seven Samurai,8.2,878,2000000,271841
84318,Marius Markevicius,Director,84318,The Other Dream Team,6.9,7,0,0
45145,Tom DiCillo,Director,45145,Johnny Suede,4.7,13,500000,0
13983,Justin Lin,Director,13983,Finishing The Game,4.9,8,0,0
45649,Quentin Dupieux,Director,45649,Rubber,5.7,251,500000,98017
19844,C. Jay Cox,Director,19844,Kiss the Bride,4.2,11,0,0
21801,Alex Smith,Director,21801,The Slaughter Rule,6.2,9,0,0
21801,Andrew J. Smith,Director,21801,The Slaughter Rule,6.2,9,0,0
43933,Gareth Edwards,Director,43933,Monsters,6.2,587,500000,4242978
73511,Jonathan Parker,Director,73511,The Californians,4.0,1,0,0
43653,Sol Tryon,Director,43653,The Living Wake,5.0,1,0,0
139715,Alex Craig Mann,Director,139715,Detention of the Dead,4.5,34,500000,0
45380,Ning Hao,Director,45380,Crazy Stone,6.9,22,0,0
30867,Stephen Kijak,Director,30867,Scott Walker: 30 Century Man,7.0,8,0,0
81220,Marc Forster,Director,81220,Everything Put Together,5.0,2,500000,0
253626,Andrew Niccol,Director,253626,Good Kill,5.9,208,0,316472
294550,William Gazecki,Director,294550,The Outrageous Sophie Tucker,0.0,0,0,0
90369,Ol Parker,Director,90369,Now Is Good,7.3,371,0,0
117942,Michael Hoffman Jr.,Director,117942,Girls Gone Dead,3.5,14,500000,0
117942,Aaron T. Wells,Director,117942,Girls Gone Dead,3.5,14,500000,0
322194,Georgia Hilton,Director,322194,Subconscious,3.4,4,0,0
98568,Jack Heller,Director,98568,Enter Nowhere,6.5,49,0,0
119657,Fernando Baez Mella,Director,119657,El Rey de Najayo,0.0,0,500,0
380733,Warren Sheppard,Director,380733,Fight to the Finish,5.2,3,0,0
285743,Darren Lynn Bousman,Director,285743,Alleluia! The Devil's Carnival,6.0,2,0,0
362765,Justin Paul Miller,Director,362765,The Sound and the Shadow,0.0,0,0,0
379532,Joel Paul Reisig,Director,379532,Rodeo Girl,5.5,1,0,0
253261,Catherine Gund,Director,253261,Born to Fly: Elizabeth Streb vs. Gravity,5.0,1,0,0
15239,Lloyd Kaufman,Director,15239,The Toxic Avenger,6.3,113,0,0
15239,Michael Herz,Director,15239,The Toxic Avenger,6.3,113,0,0
94072,Matty Rich,Director,94072,Straight Out of Brooklyn,4.3,4,0,0
4107,Paul Greengrass,Director,4107,Bloody Sunday,7.2,53,0,773228
15624,Hans Canosa,Director,15624,Conversations with Other Women,6.2,38,450000,973525
17287,Lloyd Kaufman,Director,17287,Poultrygeist: Night of the Chicken Dead,5.9,41,0,0
198370,Matthew Watts,Director,198370,Mutual Friends,0.0,0,0,0
3062,Lloyd Bacon,Director,3062,42nd Street,6.1,37,439000,2281000
15389,Whit Stillman,Director,15389,Metropolitan,7.0,38,225000,0
464,Kay Pollak,Director,464,As It Is in Heaven,6.9,42,0,0
308467,Eric England,Director,308467,Roadside,4.2,5,0,0
8193,Jared Hess,Director,8193,Napoleon Dynamite,6.7,554,400000,46118097
188166,Jeremy Saulnier,Director,188166,Blue Ruin,6.9,462,0,258384
23827,Oren Peli,Director,23827,Paranormal Activity,5.9,1316,15000,193355800
1282,Stacy Peralta,Director,1282,Dogtown and Z-Boys,7.2,52,0,0
762,Terry Gilliam,Director,762,Monty Python and the Holy Grail,7.8,1708,400000,5028948
762,Terry Jones,Director,762,Monty Python and the Holy Grail,7.8,1708,400000,5028948
64499,Richard Glatzer,Director,64499,Quinceañera,7.0,7,0,0
64499,Wash Westmoreland,Director,64499,Quinceañera,7.0,7,0,0
281189,Sue Corcoran,Director,281189,Gory Gory Hallelujah,1.0,1,0,0
1435,Jonathan Caouette,Director,1435,Tarnation,7.5,22,218,1162014
189711,Matt Jackson,Director,189711,Love in the Time of Monsters,5.0,2,0,0
19204,Lucio Fulci,Director,19204,The Beyond,6.6,117,0,0
9029,Tom Vaughan,Director,9029,What Happens in Vegas,5.8,923,35000000,170000000
18045,Paul Fox,Director,18045,The Dark Hours,5.5,22,500000,0
11240,Stephen Frears,Director,11240,My Beautiful Laundrette,6.6,51,860000,2451545
157909,Cassandra Nicolaou,Director,157909,Show Me,5.6,4,0,0
10238,Ingmar Bergman,Director,10238,Cries and Whispers,7.8,115,0,0
3059,D.W. Griffith,Director,3059,Intolerance,7.4,60,385907,8394751
15800,Roger Nygard,Director,15800,Trekkies,6.3,22,0,0
65203,Harry Beaumont,Director,65203,The Broadway Melody,5.0,19,379000,4358000
764,Sam Raimi,Director,764,The Evil Dead,7.3,894,350000,29400000
103620,Franck Khalfoun,Director,103620,Maniac,6.0,316,6000000,31081
319069,Mor Loushy,Director,319069,Censored Voices,5.1,8,0,0
14278,Henry Alex Rubin,Director,14278,Murderball,6.9,23,300000,1750211
14278,Dana Adam Shapiro,Director,14278,Murderball,6.9,23,300000,1750211
25678,Sam Firstenberg,Director,25678,American Ninja 2: The Confrontation,4.9,49,0,0
79161,Doug Block,Director,79161,51 Birch Street,6.8,6,0,0
371690,Chad Kapper,Director,371690,Rotor DR1,4.7,3,350000,0
389,Sidney Lumet,Director,389,12 Angry Men,8.2,2078,350000,1000000
52032,Paul Fierlinger,Director,52032,My Dog Tulip,7.6,9,0,246574
52032,Sandra Fierlinger,Director,52032,My Dog Tulip,7.6,9,0,246574
3078,Frank Capra,Director,3078,It Happened One Night,7.7,275,325000,4500000
38810,Yorgos Lanthimos,Director,38810,Dogtooth,6.9,332,0,110197
21525,Lauren Lazin,Director,21525,Tupac: Resurrection,8.0,26,300000,7808524
55123,Gavin O'Connor,Director,55123,Tumbleweeds,6.2,11,312000,1281176
11980,Gregory Widen,Director,11980,The Prophecy,6.4,138,8,16
11956,Cédric Klapisch,Director,11956,When the Cat's Away,6.1,16,0,0
1550,Peter Hedges,Director,1550,Pieces of April,6.4,64,300000,0
162396,Niall Johnson,Director,162396,The Big Swap,0.0,0,0,0
26518,Kelly Reichardt,Director,26518,Old Joy,6.3,36,300000,0
8942,Kelly Reichardt,Director,8942,Wendy and Lucy,6.4,64,200000,0
68412,Eric Mendelsohn,Director,68412,3 Backyards,4.8,4,0,0
2786,Jean-Luc Godard,Director,2786,Pierrot le Fou,7.6,127,300000,0
87943,Kim Longinotto,Director,87943,Sisters in Law,7.3,2,0,0
87943,Florence Ayisi,Director,87943,Sisters in Law,7.3,2,0,0
73981,Pan Nalin,Director,73981,Ayurveda: Art of Being,5.5,3,300000,2074000
91721,Michael Roemer,Director,91721,Nothing But a Man,7.0,2,0,0
118452,Jesse Peretz,Director,118452,"First Love, Last Rites",3.0,1,300000,40542
47534,Eddie O'Flaherty,Director,47534,Fighting Tommy Riley,5.3,4,0,0
40914,Babar Ahmed,Director,40914,Royal Kill,2.8,6,0,0
365052,John D. Hancock,Director,365052,The Looking Glass,7.0,1,0,0
13282,Paul Bartel,Director,13282,Death Race 2000,5.9,124,300000,8000000
250184,Jason Marsden,Director,250184,Locker 13,6.8,3,0,0
250184,Bruce Dellis,Director,250184,Locker 13,6.8,3,0,0
426067,Pece Dingo,Director,426067,Midnight Cabaret,0.0,0,0,0
324352,Jerome Elston Scott,Director,324352,Anderson's Cross,0.0,0,300000,0
318040,Étienne Faure,Director,318040,Bizarre,6.2,11,0,0
27420,Herb Freed,Director,27420,Graduation Day,5.0,22,0,0
80468,Jack Perez,Director,80468,Some Guy Who Kills People,5.7,45,300000,0
84188,Craig Zobel,Director,84188,Compliance,6.3,221,0,319285
2255,Kevin Smith,Director,2255,Chasing Amy,6.7,433,250000,12021272
50035,Nicole Holofcener,Director,50035,Lovely & Amazing,6.3,23,250000,4186931
14290,Justin Lin,Director,14290,Better Luck Tomorrow,6.5,27,0,0
29371,Maria Maggenti,Director,29371,The Incredibly True Adventure of Two Girls In Love,5.7,13,0,0
44490,Miguel Arteta,Director,44490,Chuck & Buck,5.7,16,0,0
32222,Piyush Dinker Pandya,Director,32222,American Desi,5.0,4,250000,0
431,Vincenzo Natali,Director,431,Cube,6.9,1069,250000,501818
76996,Emma-Kate Croghan,Director,76996,Love and Other Catastrophes,5.8,9,0,0
51942,Bill Plympton,Director,51942,I Married a Strange Person!,7.5,12,250,203
1424,Greg Harrison,Director,1424,November,4.9,11,0,0
60420,Drake Doremus,Director,60420,Like Crazy,6.4,381,250000,3542353
142132,Allison Anders,Director,142132,Sugar Town,5.5,2,0,0
142132,Kurt Voss,Director,142132,Sugar Town,5.5,2,0,0
20520,Michael Kang,Director,20520,The Motel,7.0,3,0,0
109729,Paul Schrader,Director,109729,The Canyons,4.1,75,250000,56825
78307,Lori Silverbush,Director,78307,On the Outs,5.9,6,0,0
78307,Michael Skolnik,Director,78307,On the Outs,5.9,6,0,0
12247,Jeff Nichols,Director,12247,Shotgun Stories,6.9,57,0,0
29917,Stuart Hazeldine,Director,29917,Exam,6.6,523,0,0
70687,Hilary Brougher,Director,70687,The Sticky Fingers of Time,4.8,3,250000,0
60463,Rachel Goldenberg,Director,60463,Sunday School Musical,5.5,4,0,0
46252,Corbin Bernsen,Director,46252,Rust,0.0,0,0,0
24869,Jamin Winans,Director,24869,Ink,6.4,101,250000,0
77934,Tom Seidman ,Director,77934,The Christmas Bunny,5.7,7,250000,0
34697,Matt Cimber,Director,34697,Butterfly,5.0,12,0,0
150211,Andrew Hyatt,Director,150211,The Frozen,4.2,14,0,0
306667,Joel Paul Reisig,Director,306667,Horse Camp,5.5,2,0,0
274758,Kristin Rizzo,Director,274758,Give Me Shelter,0.0,0,0,0
3060,King Vidor,Director,3060,The Big Parade,7.0,21,245000,22000000
173224,Zoran Lisinac,Director,173224,Along the Roadside,7.7,3,250,0
18533,Nicolas Winding Refn,Director,18533,Bronson,6.9,733,230000,2260712
376010,James O'Brien,Director,376010,Western Religion,0.0,0,0,0
139948,Tom Putnam,Director,139948,Burn,6.9,6,225000,111300
139948,Brenna Sanchez,Director,139948,Burn,6.9,6,225000,111300
77332,Jon Matthews,Director,77332,Urbania,5.2,10,0,0
70478,Al Silliman Jr.,Director,70478,The Stewardesses,4.3,5,100000,27000000
35073,Eugène Lourié,Director,35073,"The Beast from 20,000 Fathoms",6.7,41,210000,5000000
9659,George Miller,Director,9659,Mad Max,6.6,1213,400000,100000000
10218,Doug Liman,Director,10218,Swingers,6.8,253,200000,4505922
391,Sergio Leone,Director,391,A Fistful of Dollars,7.6,883,200000,14500000
43595,Lowell Sherman,Director,43595,She Done Him Wrong,5.1,27,200000,2200000
54897,David Evans ,Director,54897,The Grace Card,6.5,10,200000,2295733
83588,Ava DuVernay,Director,83588,Middle of Nowhere,6.6,7,0,0
53256,Tom Tykwer,Director,53256,Three,6.3,31,0,2611555
40920,Sherman Alexie,Director,40920,The Business of Fancydancing,8.0,2,200000,0
287815,Justin Dillon,Director,287815,Call + Response,8.0,1,0,0
54702,Stevan Mena,Director,54702,Malevolence,4.9,14,450000,0
176074,Adam Rifkin,Director,176074,Reality Show,5.5,2,0,0
69270,Eric Valette,Director,69270,Super Hybrid,4.6,24,13000000,0
5759,Jay Duplass,Director,5759,Baghead,5.8,23,0,0
5759,Mark Duplass,Director,5759,Baghead,5.8,23,0,0
402515,Livingston Oden,Director,402515,American Beast,0.0,0,0,0
402515,Taylor Scott Olson,Director,402515,American Beast,0.0,0,0,0
126141,Chris Marker,Director,126141,The Case of the Grinning Cat,7.7,3,0,0
48035,Carl Theodor Dreyer,Director,48035,Ordet,7.8,65,0,0
14758,Marianna Palka,Director,14758,Good Dick,6.1,34,0,0
13363,Richard Schenkman,Director,13363,The Man from Earth,7.7,687,0,0
37985,Ricki Stern,Director,37985,The Trials Of Darryl Hunt,6.8,4,0,0
37985,Anne Sundberg,Director,37985,The Trials Of Darryl Hunt,6.8,4,0,0
25786,Nadia Tass,Director,25786,Samantha: An American Girl Holiday,4.6,9,0,0
36549,James Kerwin,Director,36549,Yesterday Was a Lie,6.0,4,0,0
361398,Darren Press,Director,361398,Theresa Is a Mother,0.0,0,0,0
361398,C. Fraser Press,Director,361398,Theresa Is a Mother,0.0,0,0,0
289180,Rania Attieh,Director,289180,H.,6.5,4,0,0
289180,Daniel Garcia,Director,289180,H.,6.5,4,0,0
288927,Sharon Greytak,Director,288927,Archaeology of a Woman,0.0,0,0,0
21334,Majid Majidi,Director,21334,Children of Heaven,7.8,112,180000,900000
79120,Andrew Haigh,Director,79120,Weekend,7.4,163,8000,469947
27995,Spike Lee,Director,27995,She's Gotta Have It,6.1,25,0,0
253290,Cary Bell,Director,253290,Butterfly Girl,0.0,0,0,0
344466,Nicolae Constantin Tanase,Director,344466,The World Is Mine,0.0,0,0,0
55420,Mike Cahill,Director,55420,Another Earth,6.8,527,100000,1776935
5822,Melvin Van Peebles,Director,5822,Sweet Sweetback's Baadasssss Song,4.6,18,150000,15200000
408429,Ken Roht,Director,408429,Perfect Cowboy,5.0,1,200,0
39141,Gary Winick,Director,39141,Tadpole,5.5,19,150000,2891288
5723,John Carney,Director,5723,Once,7.3,453,160000,20710513
28666,Robinson Devor,Director,28666,The Woman Chaser,4.9,4,0,0
30979,Michel O. Scott,Director,30979,The Horse Boy,5.5,2,0,0
50497,Pat Holden,Director,50497,When the Lights Went Out,5.8,49,0,0
354624,Eric Bugbee,Director,354624,Heroes of Dirt,0.0,0,0,0
13187,Bill Melendez,Director,13187,A Charlie Brown Christmas,7.5,153,0,0
335244,Dena Seidel,Director,335244,Antarctic Edge: 70° South,0.0,0,0,0
178862,Deborah Anderson,Director,178862,Aroused,7.2,11,0,0
331745,Sara Newens,Director,331745,Top Spin,6.8,6,0,0
331745,Mina T. Son,Director,331745,Top Spin,6.8,6,0,0
1779,Michael Moore,Director,1779,Roger & Me,7.4,90,160000,6706368
282128,Sai Varadan,Director,282128,An American in Hollywood,0.0,0,0,0
86812,Zal Batmanglij,Director,86812,Sound of My Voice,6.3,108,0,0
84355,Lynn Shelton,Director,84355,Your Sister's Sister,6.5,137,125000,3200000
18632,David Hewlett,Director,18632,A Dog's Breakfast,5.9,24,120000,0
40652,Jean-Luc Godard,Director,40652,The Married Woman,7.1,20,120000,0
339408,Nate Parker,Director,339408,The Birth of a Nation,6.5,178,8500000,15861566
266857,Nathan Smith Jones,Director,266857,The Work and The Story,0.0,0,0,0
18925,Alex Kendrick,Director,18925,Facing the Giants,6.6,64,100000,10178331
299245,Travis Cluff,Director,299245,The Gallows,4.9,361,100000,42664410
299245,Chris Lofing,Director,299245,The Gallows,4.9,361,100000,42664410
985,David Lynch,Director,985,Eraserhead,7.5,485,10000,7000000
34101,Robert Townsend,Director,34101,Hollywood Shuffle,5.7,19,0,0
9821,Peter Chelsom,Director,9821,The Mighty,7.1,51,0,0
65448,Jamaa Fanaka,Director,65448,Penitentiary,4.9,8,0,0
18841,Larry Blamire,Director,18841,The Lost Skeleton of Cadavra,6.5,30,0,0
272726,Stephen Langford,Director,272726,Dude Where's My Dog?,0.0,0,0,0
175291,E.L. Katz,Director,175291,Cheap Thrills,6.3,155,0,0
80215,Lisanne Pajot,Director,80215,Indie Game: The Movie,7.4,203,0,0
80215,James Swirsky,Director,80215,Indie Game: The Movie,7.4,203,0,0
13538,Dan Reed,Director,13538,Straightheads,5.2,40,0,0
51130,John Reinhardt,Director,51130,Open Secret,7.0,2,0,0
270554,Patrick Ryan Sims,Director,270554,Echo Dr.,5.0,1,0,0
72086,László Benedek,Director,72086,The Night Visitor,7.3,6,0,0
268917,Jason Miller,Director,268917,The Past Is a Grotesque Animal,5.5,2,100,0
64973,Sut Jhally,Director,64973,"Peace, Propaganda & the Promised Land",6.4,4,0,0
473,Darren Aronofsky,Director,473,Pi,7.1,586,60000,3221152
90414,Julie Davis,Director,90414,"I Love You, Don't Touch Me!",6.0,1,0,0
111794,Myles Berkowitz,Director,111794,20 Dates,3.7,3,0,0
360188,Brett Piper,Director,360188,Queen Crab,3.3,3,75000,0
9372,Morgan Spurlock,Director,9372,Super Size Me,6.6,506,65000,28575078
85860,Brandon Trost,Director,85860,The FP,4.5,11,0,0
85860,Jason Trost,Director,85860,The FP,4.5,11,0,0
244534,Joe Swanberg,Director,244534,Happy Christmas,5.2,58,0,0
33468,Joseph Green,Director,33468,The Brain That Wouldn't Die,4.4,32,62000,0
294086,Wade Gasque,Director,294086,Tiger Orange,6.4,4,0,0
139998,Daniel Schechter,Director,139998,Supporting Characters,6.7,10,0,0
74777,Mike Flanagan,Director,74777,Absentia,5.8,121,70000,0
16388,Edward Burns,Director,16388,The Brothers McMullen,6.3,23,0,0
159770,Matt Johnson,Director,159770,The Dirties,6.0,42,0,0
42109,Bruno Barreto,Director,42109,Gabriela,6.0,2,0,0
47607,Lena Dunham,Director,47607,Tiny Furniture,5.6,59,65000,416498
193603,Terron R. Parsons,Director,193603,Hayride,5.1,6,60000,0
84659,Daniel Mellitz,Director,84659,The Naked Ape,5.0,1,0,0
322745,Jem Cohen,Director,322745,Counting,8.3,3,50000,0
20981,Andrew Leman,Director,20981,The Call of Cthulhu,6.9,41,50000,0
174362,Dave Carroll,Director,174362,Bending Steel,5.0,1,0,0
242095,William Eubank,Director,242095,The Signal,5.8,631,4000000,600896
250902,Patrick Meaney,Director,250902,The Image Revolution,5.7,3,50000,0
158895,Chad Hartigan,Director,158895,This Is Martin Bonner,6.6,4,0,0
222250,Malcolm Goodwin,Director,222250,A True Story,6.8,2,0,0
18292,David Gordon Green,Director,18292,George Washington,6.4,36,0,0
125537,Kevin Jordan,Director,125537,Smiling Fish & Goat On Fire,7.0,1,0,0
326576,Kirk Loudon,Director,326576,Dawn of the Crescent Moon,2.0,1,0,0
228550,Travis Legge,Director,228550,Raymond Did It,3.2,8,0,0
13963,Martin Scorsese,Director,13963,The Last Waltz,7.9,64,0,321952
290391,Collin Joseph Neal,Director,290391,"Run, Hide, Die",3.5,2,50000,0
44770,Bradley Rust Gray,Director,44770,The Exploding Girl,6.4,15,0,0
69382,Mike Bruce,Director,69382,The Legend of God's Gun,0.0,0,0,0
40769,Andrew Bujalski,Director,40769,Mutual Appreciation,6.1,8,500000,0
220490,Damir Catic,Director,220490,Her Cry: La Llorona Investigation,0.0,0,0,0
42151,Ben Wheatley,Director,42151,Down Terrace,6.3,26,31192,10000
2292,Kevin Smith,Director,2292,Clerks,7.4,755,27000,3151130
42497,James Bidgood,Director,42497,Pink Narcissus,6.0,9,27000,0
33693,Andrew Bujalski,Director,33693,Funny Ha Ha,6.3,8,0,76901
14585,Neil LaBute,Director,14585,In the Company of Men,6.8,44,0,0
185465,Eric Eason,Director,185465,Manito,5.5,2,0,0
38780,Uwe Boll,Director,38780,Rampage,6.0,131,0,0
14022,Richard Linklater,Director,14022,Slacker,6.4,77,0,0
366967,Joseph Mazzella,Director,366967,Dutch Kills,0.0,0,0,0
